name,dex_num,type,is_pre_evolution,weight,gender_ratio,is_mythical,is_legendary,is_max,is_mega,mandatory_item_name,base_stats
Haunter,93,"[""Ghost"", ""Poison""]",1,0.1,,0,0,0,0,,"{""hp"": 45, ""atk"": 50, ""def"": 45, ""spa"": 115, ""spd"": 55, ""spe"": 95}"
Gengar,94,"[""Ghost"", ""Poison""]",0,40.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 65, ""def"": 60, ""spa"": 130, ""spd"": 75, ""spe"": 110}"
Gengar-Mega,94,"[""Ghost"", ""Poison""]",0,40.5,,0,0,0,1,Gengarite,"{""hp"": 60, ""atk"": 65, ""def"": 80, ""spa"": 170, ""spd"": 95, ""spe"": 130}"
Gengar-Gmax,94,"[""Ghost"", ""Poison""]",0,0,,0,0,1,0,,"{""hp"": 60, ""atk"": 65, ""def"": 60, ""spa"": 130, ""spd"": 75, ""spe"": 110}"
Onix,95,"[""Rock"", ""Ground""]",1,210,,0,0,0,0,,"{""hp"": 35, ""atk"": 45, ""def"": 160, ""spa"": 30, ""spd"": 45, ""spe"": 70}"
Drowzee,96,"[""Psychic""]",1,32.4,,0,0,0,0,,"{""hp"": 60, ""atk"": 48, ""def"": 45, ""spa"": 43, ""spd"": 90, ""spe"": 42}"
Hypno,97,"[""Psychic""]",0,75.6,,0,0,0,0,,"{""hp"": 85, ""atk"": 73, ""def"": 70, ""spa"": 73, ""spd"": 115, ""spe"": 67}"
Krabby,98,"[""Water""]",1,6.5,,0,0,0,0,,"{""hp"": 30, ""atk"": 105, ""def"": 90, ""spa"": 25, ""spd"": 25, ""spe"": 50}"
Kingler,99,"[""Water""]",0,60,,0,0,0,0,,"{""hp"": 55, ""atk"": 130, ""def"": 115, ""spa"": 50, ""spd"": 50, ""spe"": 75}"
Kingler-Gmax,99,"[""Water""]",0,0,,0,0,1,0,,"{""hp"": 55, ""atk"": 130, ""def"": 115, ""spa"": 50, ""spd"": 50, ""spe"": 75}"
Voltorb,100,"[""Electric""]",1,10.4,,0,0,0,0,,"{""hp"": 40, ""atk"": 30, ""def"": 50, ""spa"": 55, ""spd"": 55, ""spe"": 100}"
Voltorb-Hisui,100,"[""Electric"", ""Grass""]",1,13,,0,0,0,0,,"{""hp"": 40, ""atk"": 30, ""def"": 50, ""spa"": 55, ""spd"": 55, ""spe"": 100}"
Electrode,101,"[""Electric""]",0,66.6,,0,0,0,0,,"{""hp"": 60, ""atk"": 50, ""def"": 70, ""spa"": 80, ""spd"": 80, ""spe"": 150}"
Electrode-Hisui,101,"[""Electric"", ""Grass""]",0,71,,0,0,0,0,,"{""hp"": 60, ""atk"": 50, ""def"": 70, ""spa"": 80, ""spd"": 80, ""spe"": 150}"
Exeggcute,102,"[""Grass"", ""Psychic""]",1,2.5,,0,0,0,0,,"{""hp"": 60, ""atk"": 40, ""def"": 80, ""spa"": 60, ""spd"": 45, ""spe"": 40}"
Exeggutor,103,"[""Grass"", ""Psychic""]",0,120,,0,0,0,0,,"{""hp"": 95, ""atk"": 95, ""def"": 85, ""spa"": 125, ""spd"": 75, ""spe"": 55}"
Exeggutor-Alola,103,"[""Grass"", ""Dragon""]",0,415.6,,0,0,0,0,,"{""hp"": 95, ""atk"": 105, ""def"": 85, ""spa"": 125, ""spd"": 75, ""spe"": 45}"
Cubone,104,"[""Ground""]",1,6.5,,0,0,0,0,,"{""hp"": 50, ""atk"": 50, ""def"": 95, ""spa"": 40, ""spd"": 50, ""spe"": 35}"
Marowak,105,"[""Ground""]",0,45,,0,0,0,0,,"{""hp"": 60, ""atk"": 80, ""def"": 110, ""spa"": 50, ""spd"": 80, ""spe"": 45}"
Marowak-Alola,105,"[""Fire"", ""Ghost""]",0,34,,0,0,0,0,,"{""hp"": 60, ""atk"": 80, ""def"": 110, ""spa"": 50, ""spd"": 80, ""spe"": 45}"
Marowak-Alola-Totem,105,"[""Fire"", ""Ghost""]",0,98,,0,0,0,0,,"{""hp"": 60, ""atk"": 80, ""def"": 110, ""spa"": 50, ""spd"": 80, ""spe"": 45}"
Hitmonlee,106,"[""Fighting""]",0,49.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 120, ""def"": 53, ""spa"": 35, ""spd"": 110, ""spe"": 87}"
Hitmonchan,107,"[""Fighting""]",0,50.2,,0,0,0,0,,"{""hp"": 50, ""atk"": 105, ""def"": 79, ""spa"": 35, ""spd"": 110, ""spe"": 76}"
Lickitung,108,"[""Normal""]",1,65.5,,0,0,0,0,,"{""hp"": 90, ""atk"": 55, ""def"": 75, ""spa"": 60, ""spd"": 75, ""spe"": 30}"
Koffing,109,"[""Poison""]",1,1,,0,0,0,0,,"{""hp"": 40, ""atk"": 65, ""def"": 95, ""spa"": 60, ""spd"": 45, ""spe"": 35}"
Weezing,110,"[""Poison""]",0,9.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 90, ""def"": 120, ""spa"": 85, ""spd"": 70, ""spe"": 60}"
Weezing-Galar,110,"[""Poison"", ""Fairy""]",0,16,,0,0,0,0,,"{""hp"": 65, ""atk"": 90, ""def"": 120, ""spa"": 85, ""spd"": 70, ""spe"": 60}"
Rhyhorn,111,"[""Ground"", ""Rock""]",1,115,,0,0,0,0,,"{""hp"": 80, ""atk"": 85, ""def"": 95, ""spa"": 30, ""spd"": 30, ""spe"": 25}"
Rhydon,112,"[""Ground"", ""Rock""]",1,120,,0,0,0,0,,"{""hp"": 105, ""atk"": 130, ""def"": 120, ""spa"": 45, ""spd"": 45, ""spe"": 40}"
Chansey,113,"[""Normal""]",1,34.6,,0,0,0,0,,"{""hp"": 250, ""atk"": 5, ""def"": 5, ""spa"": 35, ""spd"": 105, ""spe"": 50}"
Tangela,114,"[""Grass""]",1,35,,0,0,0,0,,"{""hp"": 65, ""atk"": 55, ""def"": 115, ""spa"": 100, ""spd"": 40, ""spe"": 60}"
Kangaskhan,115,"[""Normal""]",0,80,,0,0,0,0,,"{""hp"": 105, ""atk"": 95, ""def"": 80, ""spa"": 40, ""spd"": 80, ""spe"": 90}"
Kangaskhan-Mega,115,"[""Normal""]",0,100,,0,0,0,1,Kangaskhanite,"{""hp"": 105, ""atk"": 125, ""def"": 100, ""spa"": 60, ""spd"": 100, ""spe"": 100}"
Horsea,116,"[""Water""]",1,8,,0,0,0,0,,"{""hp"": 30, ""atk"": 40, ""def"": 70, ""spa"": 70, ""spd"": 25, ""spe"": 60}"
Seadra,117,"[""Water""]",1,25,,0,0,0,0,,"{""hp"": 55, ""atk"": 65, ""def"": 95, ""spa"": 95, ""spd"": 45, ""spe"": 85}"
Goldeen,118,"[""Water""]",1,15,,0,0,0,0,,"{""hp"": 45, ""atk"": 67, ""def"": 60, ""spa"": 35, ""spd"": 50, ""spe"": 63}"
Seaking,119,"[""Water""]",0,39,,0,0,0,0,,"{""hp"": 80, ""atk"": 92, ""def"": 65, ""spa"": 65, ""spd"": 80, ""spe"": 68}"
Staryu,120,"[""Water""]",1,34.5,,0,0,0,0,,"{""hp"": 30, ""atk"": 45, ""def"": 55, ""spa"": 70, ""spd"": 55, ""spe"": 85}"
Starmie,121,"[""Water"", ""Psychic""]",0,80,,0,0,0,0,,"{""hp"": 60, ""atk"": 75, ""def"": 85, ""spa"": 100, ""spd"": 85, ""spe"": 115}"
Mr. Mime,122,"[""Psychic"", ""Fairy""]",0,54.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 45, ""def"": 65, ""spa"": 100, ""spd"": 120, ""spe"": 90}"
Mr. Mime-Galar,122,"[""Ice"", ""Psychic""]",1,56.8,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 65, ""spa"": 90, ""spd"": 90, ""spe"": 100}"
Scyther,123,"[""Bug"", ""Flying""]",1,56,,0,0,0,0,,"{""hp"": 70, ""atk"": 110, ""def"": 80, ""spa"": 55, ""spd"": 80, ""spe"": 105}"
Jynx,124,"[""Ice"", ""Psychic""]",0,40.6,,0,0,0,0,,"{""hp"": 65, ""atk"": 50, ""def"": 35, ""spa"": 115, ""spd"": 95, ""spe"": 95}"
Electabuzz,125,"[""Electric""]",1,30,0.75,0,0,0,0,,"{""hp"": 65, ""atk"": 83, ""def"": 57, ""spa"": 95, ""spd"": 85, ""spe"": 105}"
Magmar,126,"[""Fire""]",1,44.5,0.75,0,0,0,0,,"{""hp"": 65, ""atk"": 95, ""def"": 57, ""spa"": 100, ""spd"": 85, ""spe"": 93}"
Pinsir,127,"[""Bug""]",0,55,,0,0,0,0,,"{""hp"": 65, ""atk"": 125, ""def"": 100, ""spa"": 55, ""spd"": 70, ""spe"": 85}"
Pinsir-Mega,127,"[""Bug"", ""Flying""]",0,59,,0,0,0,1,Pinsirite,"{""hp"": 65, ""atk"": 155, ""def"": 120, ""spa"": 65, ""spd"": 90, ""spe"": 105}"
Tauros,128,"[""Normal""]",0,88.4,,0,0,0,0,,"{""hp"": 75, ""atk"": 100, ""def"": 95, ""spa"": 40, ""spd"": 70, ""spe"": 110}"
Tauros-Paldea-Combat,128,"[""Fighting""]",0,115,,0,0,0,0,,"{""hp"": 75, ""atk"": 110, ""def"": 105, ""spa"": 30, ""spd"": 70, ""spe"": 100}"
Tauros-Paldea-Blaze,128,"[""Fighting"", ""Fire""]",0,85,,0,0,0,0,,"{""hp"": 75, ""atk"": 110, ""def"": 105, ""spa"": 30, ""spd"": 70, ""spe"": 100}"
Tauros-Paldea-Aqua,128,"[""Fighting"", ""Water""]",0,110,,0,0,0,0,,"{""hp"": 75, ""atk"": 110, ""def"": 105, ""spa"": 30, ""spd"": 70, ""spe"": 100}"
Magikarp,129,"[""Water""]",1,10,,0,0,0,0,,"{""hp"": 20, ""atk"": 10, ""def"": 55, ""spa"": 15, ""spd"": 20, ""spe"": 80}"
Gyarados,130,"[""Water"", ""Flying""]",0,235,,0,0,0,0,,"{""hp"": 95, ""atk"": 125, ""def"": 79, ""spa"": 60, ""spd"": 100, ""spe"": 81}"
Gyarados-Mega,130,"[""Water"", ""Dark""]",0,305,,0,0,0,1,Gyaradosite,"{""hp"": 95, ""atk"": 155, ""def"": 109, ""spa"": 70, ""spd"": 130, ""spe"": 81}"
Lapras,131,"[""Water"", ""Ice""]",0,220,,0,0,0,0,,"{""hp"": 130, ""atk"": 85, ""def"": 80, ""spa"": 85, ""spd"": 95, ""spe"": 60}"
Lapras-Gmax,131,"[""Water"", ""Ice""]",0,0,,0,0,1,0,,"{""hp"": 130, ""atk"": 85, ""def"": 80, ""spa"": 85, ""spd"": 95, ""spe"": 60}"
Ditto,132,"[""Normal""]",0,4,,0,0,0,0,,"{""hp"": 48, ""atk"": 48, ""def"": 48, ""spa"": 48, ""spd"": 48, ""spe"": 48}"
Eevee,133,"[""Normal""]",1,6.5,0.875,0,0,0,0,,"{""hp"": 55, ""atk"": 55, ""def"": 50, ""spa"": 45, ""spd"": 65, ""spe"": 55}"
Eevee-Starter,133,"[""Normal""]",0,6.5,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 75, ""def"": 70, ""spa"": 65, ""spd"": 85, ""spe"": 75}"
Eevee-Gmax,133,"[""Normal""]",0,0,0.875,0,0,1,0,,"{""hp"": 55, ""atk"": 55, ""def"": 50, ""spa"": 45, ""spd"": 65, ""spe"": 55}"
Vaporeon,134,"[""Water""]",0,29,0.875,0,0,0,0,,"{""hp"": 130, ""atk"": 65, ""def"": 60, ""spa"": 110, ""spd"": 95, ""spe"": 65}"
Jolteon,135,"[""Electric""]",0,24.5,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 65, ""def"": 60, ""spa"": 110, ""spd"": 95, ""spe"": 130}"
Flareon,136,"[""Fire""]",0,25,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 130, ""def"": 60, ""spa"": 95, ""spd"": 110, ""spe"": 65}"
Porygon,137,"[""Normal""]",1,36.5,,0,0,0,0,,"{""hp"": 65, ""atk"": 60, ""def"": 70, ""spa"": 85, ""spd"": 75, ""spe"": 40}"
Omanyte,138,"[""Rock"", ""Water""]",1,7.5,0.875,0,0,0,0,,"{""hp"": 35, ""atk"": 40, ""def"": 100, ""spa"": 90, ""spd"": 55, ""spe"": 35}"
Omastar,139,"[""Rock"", ""Water""]",0,35,0.875,0,0,0,0,,"{""hp"": 70, ""atk"": 60, ""def"": 125, ""spa"": 115, ""spd"": 70, ""spe"": 55}"
Kabuto,140,"[""Rock"", ""Water""]",1,11.5,0.875,0,0,0,0,,"{""hp"": 30, ""atk"": 80, ""def"": 90, ""spa"": 55, ""spd"": 45, ""spe"": 55}"
Kabutops,141,"[""Rock"", ""Water""]",0,40.5,0.875,0,0,0,0,,"{""hp"": 60, ""atk"": 115, ""def"": 105, ""spa"": 65, ""spd"": 70, ""spe"": 80}"
Aerodactyl,142,"[""Rock"", ""Flying""]",0,59,0.875,0,0,0,0,,"{""hp"": 80, ""atk"": 105, ""def"": 65, ""spa"": 60, ""spd"": 75, ""spe"": 130}"
Aerodactyl-Mega,142,"[""Rock"", ""Flying""]",0,79,0.875,0,0,0,1,Aerodactylite,"{""hp"": 80, ""atk"": 135, ""def"": 85, ""spa"": 70, ""spd"": 95, ""spe"": 150}"
Snorlax,143,"[""Normal""]",0,460,0.875,0,0,0,0,,"{""hp"": 160, ""atk"": 110, ""def"": 65, ""spa"": 65, ""spd"": 110, ""spe"": 30}"
Snorlax-Gmax,143,"[""Normal""]",0,0,0.875,0,0,1,0,,"{""hp"": 160, ""atk"": 110, ""def"": 65, ""spa"": 65, ""spd"": 110, ""spe"": 30}"
Articuno,144,"[""Ice"", ""Flying""]",0,55.4,,0,0,0,0,,"{""hp"": 90, ""atk"": 85, ""def"": 100, ""spa"": 95, ""spd"": 125, ""spe"": 85}"
Articuno-Galar,144,"[""Psychic"", ""Flying""]",0,50.9,,0,0,0,0,,"{""hp"": 90, ""atk"": 85, ""def"": 85, ""spa"": 125, ""spd"": 100, ""spe"": 95}"
Zapdos,145,"[""Electric"", ""Flying""]",0,52.6,,0,0,0,0,,"{""hp"": 90, ""atk"": 90, ""def"": 85, ""spa"": 125, ""spd"": 90, ""spe"": 100}"
Zapdos-Galar,145,"[""Fighting"", ""Flying""]",0,58.2,,0,0,0,0,,"{""hp"": 90, ""atk"": 125, ""def"": 90, ""spa"": 85, ""spd"": 90, ""spe"": 100}"
Moltres,146,"[""Fire"", ""Flying""]",0,60,,0,0,0,0,,"{""hp"": 90, ""atk"": 100, ""def"": 90, ""spa"": 125, ""spd"": 85, ""spe"": 90}"
Moltres-Galar,146,"[""Dark"", ""Flying""]",0,66,,0,0,0,0,,"{""hp"": 90, ""atk"": 85, ""def"": 90, ""spa"": 100, ""spd"": 125, ""spe"": 90}"
Dratini,147,"[""Dragon""]",1,3.3,,0,0,0,0,,"{""hp"": 41, ""atk"": 64, ""def"": 45, ""spa"": 50, ""spd"": 50, ""spe"": 50}"
Dragonair,148,"[""Dragon""]",1,16.5,,0,0,0,0,,"{""hp"": 61, ""atk"": 84, ""def"": 65, ""spa"": 70, ""spd"": 70, ""spe"": 70}"
Dragonite,149,"[""Dragon"", ""Flying""]",0,210,,0,0,0,0,,"{""hp"": 91, ""atk"": 134, ""def"": 95, ""spa"": 100, ""spd"": 100, ""spe"": 80}"
Mewtwo,150,"[""Psychic""]",0,122,,0,1,0,0,,"{""hp"": 106, ""atk"": 110, ""def"": 90, ""spa"": 154, ""spd"": 90, ""spe"": 130}"
Mewtwo-Mega-X,150,"[""Psychic"", ""Fighting""]",0,127,,0,0,0,1,Mewtwonite X,"{""hp"": 106, ""atk"": 190, ""def"": 100, ""spa"": 154, ""spd"": 100, ""spe"": 130}"
Mewtwo-Mega-Y,150,"[""Psychic""]",0,33,,0,0,0,1,Mewtwonite Y,"{""hp"": 106, ""atk"": 150, ""def"": 70, ""spa"": 194, ""spd"": 120, ""spe"": 140}"
Mew,151,"[""Psychic""]",0,4,,1,0,0,0,,"{""hp"": 100, ""atk"": 100, ""def"": 100, ""spa"": 100, ""spd"": 100, ""spe"": 100}"
Chikorita,152,"[""Grass""]",1,6.4,0.875,0,0,0,0,,"{""hp"": 45, ""atk"": 49, ""def"": 65, ""spa"": 49, ""spd"": 65, ""spe"": 45}"
Bayleef,153,"[""Grass""]",1,15.8,0.875,0,0,0,0,,"{""hp"": 60, ""atk"": 62, ""def"": 80, ""spa"": 63, ""spd"": 80, ""spe"": 60}"
Meganium,154,"[""Grass""]",0,100.5,0.875,0,0,0,0,,"{""hp"": 80, ""atk"": 82, ""def"": 100, ""spa"": 83, ""spd"": 100, ""spe"": 80}"
Cyndaquil,155,"[""Fire""]",1,7.9,0.875,0,0,0,0,,"{""hp"": 39, ""atk"": 52, ""def"": 43, ""spa"": 60, ""spd"": 50, ""spe"": 65}"
Quilava,156,"[""Fire""]",1,19,0.875,0,0,0,0,,"{""hp"": 58, ""atk"": 64, ""def"": 58, ""spa"": 80, ""spd"": 65, ""spe"": 80}"
Typhlosion,157,"[""Fire""]",0,79.5,0.875,0,0,0,0,,"{""hp"": 78, ""atk"": 84, ""def"": 78, ""spa"": 109, ""spd"": 85, ""spe"": 100}"
Typhlosion-Hisui,157,"[""Fire"", ""Ghost""]",0,69.8,0.875,0,0,0,0,,"{""hp"": 73, ""atk"": 84, ""def"": 78, ""spa"": 119, ""spd"": 85, ""spe"": 95}"
Totodile,158,"[""Water""]",1,9.5,0.875,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 64, ""spa"": 44, ""spd"": 48, ""spe"": 43}"
Croconaw,159,"[""Water""]",1,25,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 80, ""def"": 80, ""spa"": 59, ""spd"": 63, ""spe"": 58}"
Feraligatr,160,"[""Water""]",0,88.8,0.875,0,0,0,0,,"{""hp"": 85, ""atk"": 105, ""def"": 100, ""spa"": 79, ""spd"": 83, ""spe"": 78}"
Sentret,161,"[""Normal""]",1,6,,0,0,0,0,,"{""hp"": 35, ""atk"": 46, ""def"": 34, ""spa"": 35, ""spd"": 45, ""spe"": 20}"
Furret,162,"[""Normal""]",0,32.5,,0,0,0,0,,"{""hp"": 85, ""atk"": 76, ""def"": 64, ""spa"": 45, ""spd"": 55, ""spe"": 90}"
Hoothoot,163,"[""Normal"", ""Flying""]",1,21.2,,0,0,0,0,,"{""hp"": 60, ""atk"": 30, ""def"": 30, ""spa"": 36, ""spd"": 56, ""spe"": 50}"
Noctowl,164,"[""Normal"", ""Flying""]",0,40.8,,0,0,0,0,,"{""hp"": 100, ""atk"": 50, ""def"": 50, ""spa"": 86, ""spd"": 96, ""spe"": 70}"
Ledyba,165,"[""Bug"", ""Flying""]",1,10.8,,0,0,0,0,,"{""hp"": 40, ""atk"": 20, ""def"": 30, ""spa"": 40, ""spd"": 80, ""spe"": 55}"
Ledian,166,"[""Bug"", ""Flying""]",0,35.6,,0,0,0,0,,"{""hp"": 55, ""atk"": 35, ""def"": 50, ""spa"": 55, ""spd"": 110, ""spe"": 85}"
Spinarak,167,"[""Bug"", ""Poison""]",1,8.5,,0,0,0,0,,"{""hp"": 40, ""atk"": 60, ""def"": 40, ""spa"": 40, ""spd"": 40, ""spe"": 30}"
Ariados,168,"[""Bug"", ""Poison""]",0,33.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 90, ""def"": 70, ""spa"": 60, ""spd"": 70, ""spe"": 40}"
Crobat,169,"[""Poison"", ""Flying""]",0,75,,0,0,0,0,,"{""hp"": 85, ""atk"": 90, ""def"": 80, ""spa"": 70, ""spd"": 80, ""spe"": 130}"
Chinchou,170,"[""Water"", ""Electric""]",1,12,,0,0,0,0,,"{""hp"": 75, ""atk"": 38, ""def"": 38, ""spa"": 56, ""spd"": 56, ""spe"": 67}"
Lanturn,171,"[""Water"", ""Electric""]",0,22.5,,0,0,0,0,,"{""hp"": 125, ""atk"": 58, ""def"": 58, ""spa"": 76, ""spd"": 76, ""spe"": 67}"
Pichu,172,"[""Electric""]",1,2,,0,0,0,0,,"{""hp"": 20, ""atk"": 40, ""def"": 15, ""spa"": 35, ""spd"": 35, ""spe"": 60}"
Pichu-Spiky-eared,172,"[""Electric""]",0,2,,0,0,0,0,,"{""hp"": 20, ""atk"": 40, ""def"": 15, ""spa"": 35, ""spd"": 35, ""spe"": 60}"
Cleffa,173,"[""Fairy""]",1,3,0.25,0,0,0,0,,"{""hp"": 50, ""atk"": 25, ""def"": 28, ""spa"": 45, ""spd"": 55, ""spe"": 15}"
Igglybuff,174,"[""Normal"", ""Fairy""]",1,1,0.25,0,0,0,0,,"{""hp"": 90, ""atk"": 30, ""def"": 15, ""spa"": 40, ""spd"": 20, ""spe"": 15}"
Togepi,175,"[""Fairy""]",1,1.5,0.875,0,0,0,0,,"{""hp"": 35, ""atk"": 20, ""def"": 65, ""spa"": 40, ""spd"": 65, ""spe"": 20}"
Togetic,176,"[""Fairy"", ""Flying""]",1,3.2,0.875,0,0,0,0,,"{""hp"": 55, ""atk"": 40, ""def"": 85, ""spa"": 80, ""spd"": 105, ""spe"": 40}"
Natu,177,"[""Psychic"", ""Flying""]",1,2,,0,0,0,0,,"{""hp"": 40, ""atk"": 50, ""def"": 45, ""spa"": 70, ""spd"": 45, ""spe"": 70}"
Xatu,178,"[""Psychic"", ""Flying""]",0,15,,0,0,0,0,,"{""hp"": 65, ""atk"": 75, ""def"": 70, ""spa"": 95, ""spd"": 70, ""spe"": 95}"
Mareep,179,"[""Electric""]",1,7.8,,0,0,0,0,,"{""hp"": 55, ""atk"": 40, ""def"": 40, ""spa"": 65, ""spd"": 45, ""spe"": 35}"
Flaaffy,180,"[""Electric""]",1,13.3,,0,0,0,0,,"{""hp"": 70, ""atk"": 55, ""def"": 55, ""spa"": 80, ""spd"": 60, ""spe"": 45}"
Ampharos,181,"[""Electric""]",0,61.5,,0,0,0,0,,"{""hp"": 90, ""atk"": 75, ""def"": 85, ""spa"": 115, ""spd"": 90, ""spe"": 55}"
Ampharos-Mega,181,"[""Electric"", ""Dragon""]",0,61.5,,0,0,0,1,Ampharosite,"{""hp"": 90, ""atk"": 95, ""def"": 105, ""spa"": 165, ""spd"": 110, ""spe"": 45}"
Bellossom,182,"[""Grass""]",0,5.8,,0,0,0,0,,"{""hp"": 75, ""atk"": 80, ""def"": 95, ""spa"": 90, ""spd"": 100, ""spe"": 50}"
Marill,183,"[""Water"", ""Fairy""]",1,8.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 20, ""def"": 50, ""spa"": 20, ""spd"": 50, ""spe"": 40}"
Azumarill,184,"[""Water"", ""Fairy""]",0,28.5,,0,0,0,0,,"{""hp"": 100, ""atk"": 50, ""def"": 80, ""spa"": 60, ""spd"": 80, ""spe"": 50}"
Sudowoodo,185,"[""Rock""]",0,38,,0,0,0,0,,"{""hp"": 70, ""atk"": 100, ""def"": 115, ""spa"": 30, ""spd"": 65, ""spe"": 30}"
Politoed,186,"[""Water""]",0,33.9,,0,0,0,0,,"{""hp"": 90, ""atk"": 75, ""def"": 75, ""spa"": 90, ""spd"": 100, ""spe"": 70}"
Hoppip,187,"[""Grass"", ""Flying""]",1,0.5,,0,0,0,0,,"{""hp"": 35, ""atk"": 35, ""def"": 40, ""spa"": 35, ""spd"": 55, ""spe"": 50}"
Skiploom,188,"[""Grass"", ""Flying""]",1,1,,0,0,0,0,,"{""hp"": 55, ""atk"": 45, ""def"": 50, ""spa"": 45, ""spd"": 65, ""spe"": 80}"
Jumpluff,189,"[""Grass"", ""Flying""]",0,3,,0,0,0,0,,"{""hp"": 75, ""atk"": 55, ""def"": 70, ""spa"": 55, ""spd"": 95, ""spe"": 110}"
Aipom,190,"[""Normal""]",1,11.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 70, ""def"": 55, ""spa"": 40, ""spd"": 55, ""spe"": 85}"
Sunkern,191,"[""Grass""]",1,1.8,,0,0,0,0,,"{""hp"": 30, ""atk"": 30, ""def"": 30, ""spa"": 30, ""spd"": 30, ""spe"": 30}"
Sunflora,192,"[""Grass""]",0,8.5,,0,0,0,0,,"{""hp"": 75, ""atk"": 75, ""def"": 55, ""spa"": 105, ""spd"": 85, ""spe"": 30}"
Yanma,193,"[""Bug"", ""Flying""]",1,38,,0,0,0,0,,"{""hp"": 65, ""atk"": 65, ""def"": 45, ""spa"": 75, ""spd"": 45, ""spe"": 95}"
Wooper,194,"[""Water"", ""Ground""]",1,8.5,,0,0,0,0,,"{""hp"": 55, ""atk"": 45, ""def"": 45, ""spa"": 25, ""spd"": 25, ""spe"": 15}"
Wooper-Paldea,194,"[""Poison"", ""Ground""]",1,11,,0,0,0,0,,"{""hp"": 55, ""atk"": 45, ""def"": 45, ""spa"": 25, ""spd"": 25, ""spe"": 15}"
Quagsire,195,"[""Water"", ""Ground""]",0,75,,0,0,0,0,,"{""hp"": 95, ""atk"": 85, ""def"": 85, ""spa"": 65, ""spd"": 65, ""spe"": 35}"
Espeon,196,"[""Psychic""]",0,26.5,0.875,0,0,0,0,,"{""hp"": 65, ""atk"": 65, ""def"": 60, ""spa"": 130, ""spd"": 95, ""spe"": 110}"
Umbreon,197,"[""Dark""]",0,27,0.875,0,0,0,0,,"{""hp"": 95, ""atk"": 65, ""def"": 110, ""spa"": 60, ""spd"": 130, ""spe"": 65}"
Murkrow,198,"[""Dark"", ""Flying""]",1,2.1,,0,0,0,0,,"{""hp"": 60, ""atk"": 85, ""def"": 42, ""spa"": 85, ""spd"": 42, ""spe"": 91}"
Slowking,199,"[""Water"", ""Psychic""]",0,79.5,,0,0,0,0,,"{""hp"": 95, ""atk"": 75, ""def"": 80, ""spa"": 100, ""spd"": 110, ""spe"": 30}"
Slowking-Galar,199,"[""Poison"", ""Psychic""]",0,79.5,,0,0,0,0,,"{""hp"": 95, ""atk"": 65, ""def"": 80, ""spa"": 110, ""spd"": 110, ""spe"": 30}"
Misdreavus,200,"[""Ghost""]",1,1,,0,0,0,0,,"{""hp"": 60, ""atk"": 60, ""def"": 60, ""spa"": 85, ""spd"": 85, ""spe"": 85}"
Unown,201,"[""Psychic""]",0,5,,0,0,0,0,,"{""hp"": 48, ""atk"": 72, ""def"": 48, ""spa"": 72, ""spd"": 48, ""spe"": 48}"
Wobbuffet,202,"[""Psychic""]",0,28.5,,0,0,0,0,,"{""hp"": 190, ""atk"": 33, ""def"": 58, ""spa"": 33, ""spd"": 58, ""spe"": 33}"
Girafarig,203,"[""Normal"", ""Psychic""]",1,41.5,,0,0,0,0,,"{""hp"": 70, ""atk"": 80, ""def"": 65, ""spa"": 90, ""spd"": 65, ""spe"": 85}"
Pineco,204,"[""Bug""]",1,7.2,,0,0,0,0,,"{""hp"": 50, ""atk"": 65, ""def"": 90, ""spa"": 35, ""spd"": 35, ""spe"": 15}"
Forretress,205,"[""Bug"", ""Steel""]",0,125.8,,0,0,0,0,,"{""hp"": 75, ""atk"": 90, ""def"": 140, ""spa"": 60, ""spd"": 60, ""spe"": 40}"
Dunsparce,206,"[""Normal""]",1,14,,0,0,0,0,,"{""hp"": 100, ""atk"": 70, ""def"": 70, ""spa"": 65, ""spd"": 65, ""spe"": 45}"
Gligar,207,"[""Ground"", ""Flying""]",1,64.8,,0,0,0,0,,"{""hp"": 65, ""atk"": 75, ""def"": 105, ""spa"": 35, ""spd"": 65, ""spe"": 85}"
Steelix,208,"[""Steel"", ""Ground""]",0,400,,0,0,0,0,,"{""hp"": 75, ""atk"": 85, ""def"": 200, ""spa"": 55, ""spd"": 65, ""spe"": 30}"
Steelix-Mega,208,"[""Steel"", ""Ground""]",0,740,,0,0,0,1,Steelixite,"{""hp"": 75, ""atk"": 125, ""def"": 230, ""spa"": 55, ""spd"": 95, ""spe"": 30}"
Snubbull,209,"[""Fairy""]",1,7.8,0.25,0,0,0,0,,"{""hp"": 60, ""atk"": 80, ""def"": 50, ""spa"": 40, ""spd"": 40, ""spe"": 30}"
